Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Olasunkanmi Adeniyi,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,IR,IR,IR,IR,,,,Steelers,2018
Tyson Alualu,,D,,,,,,,,,,,,,,,,,,Steelers,2018
Nat Berhe,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Steelers,2018
Chris Boswell,,,,,,,,,,,,,,,,IR,,,,Steelers,2018
Antonio Brown,,,,,,,,,,,,,,,,Q,,,,Steelers,2018
Morgan Burnett,,,D,D,D,O,,,,,,D,Q,,,,,,,Steelers,2018
Artie Burns,,Q,,,,,,Q,,,,,,,,,23,rcb,1321907,Steelers,2018
Joe Cheek,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Steelers,2018
Anthony Chickillo,,,,,,,,,,,,,Q,,,,,,,Steelers,2018
James Conner,,,,,,,,,,,,,O,Q,O,Q,,,,Steelers,2018
Sean Davis,,,,,,,,,,,,,,,,Q,25,FS,821543,Steelers,2018
David DeCastro,,D,D,,,,,,,,,,,,,,,,,Steelers,2018
Bud Dupree,,,,,,,,,,,,Q,,,,,25,ROLB,1692583,Steelers,2018
Matt Feiler,,,,,,,,,,,Q,,,,,,26,RT,555000,Steelers,2018
L.J. Fort,,,,,,D,,,,,,,,,,,,,,Steelers,2018
Marcus Gilbert,,,D,,,,IR,IR,IR,IR,IR,IR,IR,O,IR,IR,30,rt,4050000,Steelers,2018
Joe Haden,,D,,,,,,,,,,,,,,,29,LCB,9000000,Steelers,2018
Jerald Hawkins,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Steelers,2018
Cameron Heyward,,Q,,,,,,,,,,,,,,,,,,Steelers,2018
Darrius Heyward-Bey,,,,,D,O,,,,,,,,,,,,,,Steelers,2018
Mike Hilton,,,,D,,,,,,,,,,,,,,,,Steelers,2018
Justin Hunter,,,,,,,,,,,,,IR,IR,IR,IR,,,,Steelers,2018
Trey Johnson,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Steelers,2018
Keith Kelsey,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Steelers,2018
Ryan Malleck,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Steelers,2018
Daniel McCullers,,,,,,,,,O,,,,,,,,,,,Steelers,2018
Vance McDonald,O,Q,,,,,,,,,,,,,,,28,TE,790000,Steelers,2018
Jake McGee,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Steelers,2018
Ben Roethlisberger,,Q,,,,,,,,,,,,,,,36,QB,12000000,Steelers,2018
Eli Rogers,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,,,,Steelers,2018
Coty Sensabaugh,,,,,,,,Q,,,,,,,,,30,RCB,1400000,Steelers,2018
Ryan Shazier,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Steelers,2018
JuJu Smith-Schuster,,,,,,,,,,,,,,,Q,,,,,Steelers,2018
Cameron Sutton,,,,,,,,,,,,Q,,,,,,,,Steelers,2018
Ryan Switzer,,,,,,,,,,,,,,Q,,,,,,Steelers,2018
Stephon Tuitt,,,,,,,,,,O,O,,,,,,25,RDE,790000,Steelers,2018
Vince Williams,,,,,D,,,,,,,,,,,D,29,RILB,800000,Steelers,2018
