Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Maurice Alexander,,,,Q,,,,O,IR,IR,IR,IR,IR,IR,IR,IR,,,,Biils,2019
Josh Allen,,,,,Q,,,,,,,,,,,,23,QB,570000,Bills,2019
Kurt Coleman,,,,,,,Q,Q,,,,,,,,,,,,Biils,2019
Jason Croom,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bills,2019
Patrick DiMarco,,,,,Q,,,,,,,,,,,,30,fb,1600000,Biils,2019
Jon Feliciano,,,,Q,,,,,,,,,,Q,,,27,RG,2400000,Bills,2019
Cody Ford,,,,,,,,Q,,,,,,,,,23,RT,495000,Biils,2019
Robert Foster,,,,Q,Q,,,,,,,Q,,,,,,,,Bills,2019
Jerry Hughes,,,,,,,,,,Q,,,,,,,31,RDE,6800000,Biils,2019
Kevin Johnson,,,,,,,Q,,,,,,,,,,,,,Bills,2019
Taron Johnson,,O,O,Q,Q,Q,,,,,,,,,,,23,DB,570000,Biils,2019
Vosean Joseph,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bills,2019
Tyler Kroft,D,Q,O,O,O,,,,,,,,,,,,,,,Biils,2019
Shaq Lawson,,,,,,,,,,,,,,,,O,,,,Bills,2019
Corey Liuget,,,,,,,,,,,,,,Q,Q,,,,,Biils,2019
Spencer Long,,,,Q,,,,,,,,,,,,,,,,Bills,2019
Mike Love,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Biils,2019
Dean Marlowe,,,,,Q,,,,,,,,,,,,,,,Bills,2019
Isaiah McKenzie,,,,Q,,,,,,,,,,,,,24,WR,645000,Biils,2019
Matt Milano,,,,,,Q,Q,,,,,,,,,,25,LLB,645000,Bills,2019
Mitch Morse,,,,,,,,,,,,Q,,,,,27,C,4400000,Biils,2019
Siran Neal,,,,,,,,,,,O,,,,,,,,,Bills,2019
Ty Nsekhe,,,,,Q,,,,,,O,O,O,O,O,Q,,,,Biils,2019
Harrison Phillips,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bills,2019
Andre Roberts,O,O,,,,,,,,,,,,,,O,,,,Biils,2019
Devin Singletary,,,O,Q,Q,,,,,,,,,,,,22,RB,495000,Bills,2019
Corey Thompson,,,Q,O,O,Q,Q,,,,,,,,,,,,,Biils,2019
LaAdrian Waddle,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bills,2019
Levi Wallace,,,,,,,,Q,,,,,,,,,24,LCB,570000,Biils,2019
Duke Williams,,,,,,,Q,,,,,,,,,,,,,Bills,2019
