Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Vadal Alexander,,,,,,O,D,Q,Q,,,,,,,,22,t,469211,Raiders,2016
David Amerson,,,Q,,,,,,,,Q,Q,,,,,25,LCB,4050000,Raiders,2016
Neiron Ball,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Raiders,2016
Shilique Calhoun,,,,,,,,,,,IR,IR,IR,IR,IR,IR,,,,Raiders,2016
Derek Carr,,,,,,,,,,,,,,,,O,25,QB,1465037,Raiders,2016
Amari Cooper,,,,,,,,,Q,Q,,,,Q,Q,Q,22,WR,5150708,Raiders,2016
James Cowser,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,,,,,,,Raiders,2016
Michael Crabtree,,,,,,,,,,,Q,Q,,Q,Q,Q,29,WR,11000000,Raiders,2016
Mario Edwards,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,,,Raiders,2016
Jon Feliciano,,,,,,Q,Q,,,,,,,,,,,,,Raiders,2016
D.J. Hayden,,,,,,,,,,,,IR,IR,IR,IR,IR,,,,Raiders,2016
Ben Heeney,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Raiders,2016
Gabe Holmes,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Raiders,2016
Austin Howard,O,,O,O,Q,,,,,,,,,,,,29,RT,5900000,Raiders,2016
Rodney Hudson,,Q,Q,Q,,,Q,,Q,Q,Q,Q,,,,,27,C,7700000,Raiders,2016
Gabe Jackson,,Q,Q,,,,Q,,,,,,,,,,25,RG,762844,Raiders,2016
Cory James,,,,,,,,,,,,,Q,,,,23,mlb,483119,Raiders,2016
Taiwan Jones,,Q,Q,Q,Q,Q,Q,Q,Q,,,,,,,,,,,Raiders,2016
Karl Joseph,,,,,,,,,,,,,O,O,O,D,23,SS,2160785,Raiders,2016
Darius Latham,,,Q,,,,,,,,,O,Q,Q,,,,,,Raiders,2016
Keith McGill,,,,,,,,,,,Q,,,,,,,,,Raiders,2016
Matt McGloin,,,,,,,,,,,,,,,,,,,,Raiders,2016
Jamize Olawale,,,,,,,,,Q,,,,,,,,27,RB,2190000,Raiders,2016
Kelechi Osemele,,,,,,,,,Q,Q,Q,Q,Q,Q,Q,Q,27,LG,13200000,Raiders,2016
Donald Penn,,,,,,,,,,,,,,,,,33,LT,6100000,Raiders,2016
Jalen Richard,,,,,,,,,,,,,,,,Q,,,,Raiders,2016
Perry Riley,,,,,,,,,,,Q,Q,,Q,Q,Q,28,MLB,581176,Raiders,2016
Lee Smith,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Raiders,2016
Sean Smith,,,,,,,,,Q,Q,,,,,,,29,RCB,11000000,Raiders,2016
Clive Walford,,,,,Q,Q,,,,,,,,,,,25,TE,781126,Raiders,2016
Jihad Ward,,,Q,,,,,,,,,,,,,,22,LDE,1007236,Raiders,2016
Dan Williams,,,,,,,,,,,,,,,Q,,29,RDT,7500000,Raiders,2016
