Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Dominique Alexander,,,,,,,,,,,,,,Q,Q,,,,,Browns,2016
Joel Bitonio,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,25.0,lg,1489554.0,Browns,2016
Marcus Burley,O,,,,,,O,Q,,,,,,,,,,,,Browns,2016
Trey Caldwell,,,,,,,,,,,,,,,,O,,,,Browns,2016
Ibraheim Campbell,,,O,Q,Q,,,,,,,,,,,,24.0,SS,653002.0,Browns,2016
Corey Coleman,,,O,O,O,O,O,O,,,,,,,,,22.0,WR,2119090.0,Browns,2016
Jamie Collins,,,,,,Q,Q,,,,,,,,,,27.0,ROLB,917864.0,Browns,2016
Seth Devalve,,,,O,O,O,O,,,,,,,,,,,,,Browns,2016
Cameron Erving,,,O,O,O,,,,Q,,,,,,,,24.0,C,2142969.0,Browns,2016
John Greco,,,,,,,,,,,,,IR,IR,IR,IR,31.0,RG,2925000.0,Browns,2016
Robert Griffin III,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,,26.0,qb,5046875.0,Browns,2016
Joe Haden,,,Q,Q,,Q,D,Q,,,,,,,,Q,27.0,LCB,13400000.0,Browns,2016
Rannell Hall,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Browns,2016
Cam Johnson,,,,,,,,,,,,,,,,Q,26.0,LOLB,432348.0,Browns,2016
Duke Johnson,,,,,,,,,,,,,,,,Q,23.0,rb,732523.0,Browns,2016
Cody Kessler,,,,,,,,O,,,,O,,,,,23.0,QB,616197.0,Browns,2016
Derrick Kindred,,,,,,,,,,,,,IR,IR,IR,IR,23.0,ss,574839.0,Browns,2016
Nile Lawrence-Stample,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Browns,2016
Patrick Murray,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Browns,2016
Carl Nassib,,,O,O,Q,,,,,,,,,,,,,,,Browns,2016
Rajion Neal,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Browns,2016
Nate Orchard,,,,O,O,O,O,O,O,O,O,O,O,O,O,O,,,,Browns,2016
Dennis Parks,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Browns,2016
Jordan Poyer,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,25.0,fs,675000.0,Browns,2016
Austin Reiter,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Browns,2016
Jamar Taylor,,,,,,,,Q,Q,O,,,,,,,26.0,RCB,899475.0,Browns,2016
Randall Telfer,,,,,O,O,Q,,,,,,,,Q,,24.0,TE,479384.0,Browns,2016
Tramon Williams,,,,D,Q,Q,,,,,Q,Q,,,,,33.0,lcb,6200000.0,Browns,2016
Glenn Winston,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Browns,2016
Dylan Wynn,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Browns,2016
