Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Austin Barnard,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Titans,2018
Michael Campanaro,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Titans,2018
Jurrell Casey,,,,,,,,,,,,,,,,IR,,,,Titans,2018
William Compton,,,,,,O,O,Q,,,,,,,,,,,,Titans,2018
Jack Conklin,O,O,Q,,,,,,O,,,,,IR,IR,IR,24.0,RT,1895242.0,Titans,2018
Dane Cruikshank,,,,,,,,,Q,,O,O,O,,,,,,,Titans,2018
Johnathan Cyprien,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Titans,2018
Kevin Dodd,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Titans,2018
Rashaan Evans,O,,,,,,,,,,,,,,,,23.0,rilb,480000.0,Titans,2018
Sharif Finch,,,,,,,,,,,,,,,O,,,,,Titans,2018
David Fluellen,,,O,O,,,,,,IR,IR,IR,IR,IR,O,IR,,,,Titans,2018
Darius Jennings,,,,,,,,,,,,,Q,,,,,,,Titans,2018
Dennis Kelly,,Q,O,O,Q,,,,,,,,,,,,28.0,rt,1100000.0,Titans,2018
Harold Landry,O,Q,,,,,,,,,,,,,,,,,,Titans,2018
Taylor Lewan,,O,,,,,,,,,,,,,,,,,,Titans,2018
Kendrick Lewis,O,O,Q,,,,,,,,,,,,,,,,,Titans,2018
Rishard Matthews,,,,IR,IR,IR,IR,IR,,IR,IR,IR,IR,IR,IR,IR,,,,Titans,2018
Johnny Maxey,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Titans,2018
Derrick Morgan,,Q,,,,,O,O,Q,,,,Q,,,,29.0,LOLB,6500000.0,Titans,2018
Brian Orakpo,,,,,,,,,,,,,,O,O,O,32.0,ROLB,7250000.0,Titans,2018
Nate Palmer,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Titans,2018
Kevin Pamphile,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Titans,2018
Gimel President,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Titans,2018
Kalan Reed,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Titans,2018
Devin Ross,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Titans,2018
Logan Ryan,,,,,,,,,,,,,,,IR,IR,27.0,LCB,10000000.0,Titans,2018
Jonnu Smith,,,,,,,,,,,,,,IR,IR,IR,23.0,TE,579000.0,Titans,2018
Tye Smith,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Titans,2018
Phillip Supernaw,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Titans,2018
John Theus,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Titans,2018
Kenny Vaccaro,,,,,O,O,Q,,,,,,,,,,27.0,SS,900000.0,Titans,2018
Delanie Walker,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Titans,2018
Cole Wick,,,,,,,,,,,,,,IR,IR,IR,,,,Titans,2018
Antwaun Woods,,,,,,,,,,IR,IR,IR,IR,,IR,,,,,Titans,2018
Wesley Woodyard,,,,,O,Q,,,,,,,,,,,32.0,LILB,2700000.0,Titans,2018
