Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Matt Barkley,IR,IR,IR,IR,IR,IR,IR,IR,,IR,IR,IR,IR,IR,IR,IR,,,,Bengals,2018
Brandon Bell,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,IR,,,,,,,,Bengals,2018
Giovani Bernard,,,,,O,O,O,O,Q,,,,,,,,,,,Bengals,2018
Tyler Boyd,,,,,,,,,,,,,,,IR,IR,24.0,WR,787179.0,Bengals,2018
Preston Brown,,Q,Q,,,,,,,IR,IR,IR,IR,IR,IR,IR,26.0,MLB,1000000.0,Bengals,2018
Vontaze Burfict,IR,IR,IR,IR,,,,O,O,Q,,,O,O,Q,O,28.0,RLB,3810000.0,Bengals,2018
Tra Carson,,,IR,IR,IR,IR,IR,IR,,IR,,IR,IR,IR,IR,IR,,,,Bengals,2018
Cethan Carter,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bengals,2018
Cody Core,D,D,,,,,,,,,,,,,,,,,,Bengals,2018
Andy Dalton,,,,,,,,,,,,IR,IR,IR,IR,IR,31.0,QB,13700000.0,Bengals,2018
Darqueze Dennard,,,,,,,O,O,O,,,,,,,,27.0,DB,8526000.0,Bengals,2018
Tyler Eifert,,,,,O,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bengals,2018
Jordan Evans,,,,,,,,,,,,,,,IR,IR,23.0,rlb,555000.0,Bengals,2018
Jake Fisher,,,,,,,,,,,,IR,IR,IR,IR,IR,,,,Bengals,2018
Ryan Glasgow,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bengals,2018
Cordy Glenn,,,,,,,,,,,Q,D,O,Q,,,29.0,LT,9250000.0,Bengals,2018
A.J. Green,,,,,,,,,O,D,Q,,IR,IR,IR,IR,30.0,WR,10550000.0,Bengals,2018
Davontae Harris,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,IR,,,,,,Bengals,2018
Trayvon Henderson,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bengals,2018
Ryan Hewitt,IR,IR,,,IR,,,,IR,IR,IR,,,,,,,,,Bengals,2018
Malik Jefferson,,,,,,,,,,,,,,,IR,IR,,,,Bengals,2018
Michael Johnson,,,Q,,,,,,,,,,,Q,,,31.0,RDE,4550000.0,Bengals,2018
Dre Kirkpatrick,,,,,,,,,,Q,Q,,O,Q,,IR,29.0,LCB,4750000.0,Bengals,2018
Tyler Kroft,,,,,,IR,IR,IR,IR,O,IR,IR,IR,IR,IR,IR,,,,Bengals,2018
Carl Lawson,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bengals,2018
Javarius Leamon,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bengals,2018
Josh Malone,,,,,,,,,O,O,O,O,Q,,,,,,,Bengals,2018
Tony McRae,,,,,,,,,,,,O,O,Q,O,O,,,,Bengals,2018
Joe Mixon,,,O,O,,,,,,,,,,,,,22.0,RB,712735.0,Bengals,2018
Cedric Ogbuehi,,,,,,Q,,,,,,,,,,,,,,Bengals,2018
Billy Price,,,O,O,O,O,O,D,,,,,,,,,24.0,C,480000.0,Bengals,2018
Alex Redmond,,,,,,,,,D,,,,,,,,23.0,RG,555000.0,Bengals,2018
John Ross,,,,,O,Q,,O,,Q,,,,,,,23.0,WR,1242994.0,Bengals,2018
KeiVarae Russell,,,,,,,,,,,,,,D,,,,,,Bengals,2018
Mason Schreck,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bengals,2018
Rod Taylor,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bengals,2018
Josh Tupou,,,,,,,,,,,IR,IR,IR,IR,IR,IR,,,,Bengals,2018
Nick Vigil,,,,,,,O,O,O,O,O,,,,,,25.0,LLB,630000.0,Bengals,2018
Adolphus Washington,,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,,,,Bengals,2018
Christian Westerman,IR,IR,,,,,,,,,,,,,,,,,,Bengals,2018
Josh Allen,,,,,,,O,O,O,Q,,,,,,,22.0,QB,480000.0,Biils,2018
Derek Anderson,,,,,,,,,Q,O,O,O,O,,,,,,,Bills,2018
Russell Bodine,,,,,,,,,,,Q,,IR,IR,IR,IR,26.0,C,1150000.0,Biils,2018
Corey Bojorquez,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bills,2018
Cory Carter,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bills,2018
Charles Clay,,,,Q,Q,,,,,O,D,Q,,,,,29.0,TE,4500000.0,Biils,2018
Jason Croom,,,,Q,,,,,,,,,D,,,,,,,Bills,2018
Aaron Green,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bills,2018
Taron Johnson,,O,Q,,,,,,,,Q,,IR,IR,IR,IR,,,,Biils,2018
Taiwan Jones,,,Q,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bills,2018
Shaq Lawson,,O,O,,,,,,,,Q,,,,,,24.0,lde,1384452.0,Biils,2018
Ryan Lewis,,,,,,,,,,,,,,O,O,Q,,,,Bills,2018
Ray-Ray McCloud,O,Q,Q,,,,O,,,,,,,,,,,,,Biils,2018
Matt Milano,,,,,,,,,,,,,,IR,IR,IR,24.0,RLB,555000.0,Bills,2018
John Miller,,,,,,,,,,,,O,,,,,25.0,RG,1872000.0,Biils,2018
Marcus Murphy,,,,Q,,,,,,,,,,,IR,IR,,,,Bills,2018
Trent Murphy,,,,,,,,O,O,O,Q,,,,,,28.0,LDE,2625000.0,Biils,2018
Julian Stanford,Q,,,,,,,,,,,,,,,O,,,,Bills,2018
Deonte Thompson,,,,,,,,,,,,,,,,O,,,,Bills,2018
Shaquil Barrett,,,,,,,,,,,,O,O,O,,,,,,Broncos,2018
Kenny Bell,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Broncos,2018
Tramaine Brock,,,,D,,,,,,,,O,O,,,,30.0,rcb,2000000.0,Broncos,2018
Jake Butt,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Broncos,2018
Jamal Carter,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Broncos,2018
Su'a Cravens,IR,IR,IR,IR,IR,IR,IR,IR,,,,,,IR,IR,IR,,,,Broncos,2018
Todd Davis,,,,,Q,,,,,,,,,,,,26.0,LILB,3000000.0,Broncos,2018
Royce Freeman,,,,,,,,O,Q,,,,,,,,22.0,RB,480000.0,Broncos,2018
Troy Fumagalli,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Broncos,2018
Max Garcia,,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,,,,Broncos,2018
Jerrol Garcia-Williams,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Broncos,2018
Adam Gotsis,,,,,Q,,,,,,,,,,,,26.0,RDE,807991.0,Broncos,2018
DaeSean Hamilton,,,,,,,,O,O,,,,,,,,23.0,wr,480000.0,Broncos,2018
Chris Harris Jr.,,,,,,,,,,,,,IR,IR,IR,IR,,,,Broncos,2018
Carlos Henderson,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Broncos,2018
Jeff Heuerman,,,,,,,,,,,,IR,IR,IR,IR,IR,26.0,TE,705000.0,Broncos,2018
Andre Holmes,,,,,,,,,,,,,,,,IR,,,,Broncos,2018
Adam Jones,,,Q,Q,,Q,O,,,,,,,,,,,,,Broncos,2018
Marquette King,,,,,D,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Broncos,2018
Brendan Langley,,,,,,,,,,,,,,,O,,,,,Broncos,2018
Ronald Leary,,,,,,,O,IR,IR,IR,IR,IR,IR,IR,IR,IR,29.0,lg,7650000.0,Broncos,2018
Phillip Lindsay,,,,,,,,,,,,,,,,IR,,,,Broncos,2018
Brandon Marshall,,,Q,Q,,,,Q,O,O,O,Q,Q,,,,29.0,rilb,5000000.0,Broncos,2018
Deiontrez Mount,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Broncos,2018
