Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Rodney Anderson,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bengals,2019
Cethan Carter,,,,,,,,,,,,O,,,,,,,,Bengals,2019
Darqueze Dennard,PUP,PUP,PUP,PUP,PUP,PUP,PUP,O,,,,,,Q,,,28.0,cb,1500000.0,Bengals,2019
Jeff Driskel,IR,IR,,,,,,,,,,,,,,,,,,Bengals,2019
O'Shea Dugas,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bengals,2019
Carlos Dunlap,,,,,,O,D,,,,,,,,,,30.0,LDE,3100000.0,Bengals,2019
Ryan Glasgow,,,O,O,,O,,,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bengals,2019
Cordy Glenn,O,O,O,O,O,O,O,O,Q,,,,,,,,30.0,lt,7250000.0,Bengals,2019
A.J. Green,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,IR,,,,Bengals,2019
Sam Hubbard,,,,,,,,,,,,,O,,,,24.0,LOLB,640000.0,Bengals,2019
William Jackson III,,,,,,,O,,,,,,,,,IR,27.0,RCB,1773497.0,Bengals,2019
Dre Kirkpatrick,,,,,,,O,O,O,O,IR,IR,IR,IR,IR,IR,30.0,lcb,9150000.0,Bengals,2019
Carl Lawson,,,D,D,,,O,O,,,,,,,,,,,,Bengals,2019
John Miller,,,,,,,O,Q,,,,,,,O,,26.0,G,900000.0,Bengals,2019
Stanley Morgan Jr.,,,,,,,,,,,Q,,,,,D,,,,Bengals,2019
Darius Phillips,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,,,,,Bengals,2019
Alex Redmond,,,,,,,,,O,O,,O,IR,IR,IR,IR,,,,Bengals,2019
John Ross,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,24.0,WR,2020988.0,Bengals,2019
Drew Sample,,,,,,,,,,O,O,O,IR,IR,IR,IR,,,,Bengals,2019
Niles Scott,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bengals,2019
Andre Smith,,,Q,,,O,O,Q,,,,,,,,,32.0,LT,1030000.0,Bengals,2019
Auden Tate,D,,,,,,,,,,Q,,,IR,IR,IR,22.0,WR,570000.0,Bengals,2019
B.W. Webb,,,O,,,,,,,,,,,,,,29.0,CB,1000000.0,Bengals,2019
Jonah Williams,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,,,,Bengals,2019
Trayveon Williams,O,Q,,,,,,,,,,,,,,,,,,Bengals,2019
Brandon Wilson,,,,,,,,,,,,,IR,IR,IR,IR,,,,Bengals,2019
Renell Wren,,,,,,,,,,,,,,IR,IR,IR,,,,Bengals,2019
Kerry Wynn,,,O,O,O,O,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bengals,2019
Maurice Alexander,,,,Q,,,,O,IR,IR,IR,IR,IR,IR,IR,IR,,,,Biils,2019
Jason Croom,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bills,2019
Patrick DiMarco,,,,,Q,,,,,,,,,,,,30.0,fb,1600000.0,Biils,2019
Jerry Hughes,,,,,,,,,,Q,,,,,,,31.0,RDE,6800000.0,Biils,2019
Taron Johnson,,O,O,Q,Q,Q,,,,,,,,,,,23.0,DB,570000.0,Biils,2019
Vosean Joseph,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bills,2019
Tyler Kroft,D,Q,O,O,O,,,,,,,,,,,,,,,Biils,2019
Shaq Lawson,,,,,,,,,,,,,,,,O,,,,Bills,2019
Mike Love,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Biils,2019
Dean Marlowe,,,,,Q,,,,,,,,,,,,,,,Bills,2019
Siran Neal,,,,,,,,,,,O,,,,,,,,,Bills,2019
Ty Nsekhe,,,,,Q,,,,,,O,O,O,O,O,Q,,,,Biils,2019
Harrison Phillips,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bills,2019
Andre Roberts,O,O,,,,,,,,,,,,,,O,,,,Biils,2019
Devin Singletary,,,O,Q,Q,,,,,,,,,,,,22.0,RB,495000.0,Bills,2019
Corey Thompson,,,Q,O,O,Q,Q,,,,,,,,,,,,,Biils,2019
LaAdrian Waddle,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bills,2019
Duke Williams,,,,,,,Q,,,,,,,,,,,,,Bills,2019
De'Vante Bausby,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Broncos,2019
Jake Butt,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Broncos,2019
Bryce Callahan,Q,Q,Q,O,O,O,O,O,O,IR,IR,IR,IR,IR,IR,IR,,,,Broncos,2019
Bradley Chubb,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Broncos,2019
Ryan Crozier,IR,,,,,,,,,,,,,,,,,,,Broncos,2019
Todd Davis,D,Q,Q,,,,,,,,,,,,,,27.0,RILB,4000000.0,Broncos,2019
Duke Dawson,,,,,,Q,,,,,,Q,,,,,,,,Broncos,2019
Joe Dineen,IR,,,,,,,,,,,,,,,,,,,Broncos,2019
Nico Falah,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Broncos,2019
Joe Flacco,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,34.0,QB,18500000.0,Broncos,2019
Austin Fort,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Broncos,2019
Adam Gotsis,,,,,,,,,,,,,,O,O,IR,,,,Broncos,2019
DaeSean Hamilton,,,,,,,,,,Q,,,,,,,,,,Broncos,2019
Shelby Harris,,,,,,,,,,,,Q,,,,,28.0,LDE,3095000.0,Broncos,2019
Jeff Heuerman,,,,,,,,,O,D,Q,,,,,,27.0,TE,2000000.0,Broncos,2019
Justin Hollins,,,,,,,,Q,,,O,,,,,,,,,Broncos,2019
Ja'Wuan James,,O,O,O,Q,Q,Q,Q,O,D,Q,Q,Q,O,O,O,,,,Broncos,2019
Andy Janovich,O,O,O,Q,,,,,,,IR,IR,IR,IR,IR,IR,,,,Broncos,2019
Cyrus Jones,,,,,,,,,,,O,IR,IR,IR,IR,IR,,,,Broncos,2019
Dre'Mont Jones,,,,,,,,,,,,,,Q,Q,,,,,Broncos,2019
Joseph Jones,O,O,O,Q,,,,,,,Q,,,Q,,,,,,Broncos,2019
Ronald Leary,,,,,,,,,,,Q,,O,O,O,O,30.0,G,8150000.0,Broncos,2019
Drew Lock,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,,23.0,qb,495000.0,Broncos,2019
Corey Nelson,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,,,,Broncos,2019
Dadi Nicolas,IR,IR,IR,IR,,,,,,,,,,,,,,,,Broncos,2019
Will Parks,,,,,,,,O,O,,,,,,,,25.0,db,2025000.0,Broncos,2019
Tim Patrick,,IR,IR,IR,IR,IR,IR,IR,IR,IR,Q,,,,,,,,,Broncos,2019
Malik Reed,,,,,,,,,,,,,Q,,,,23.0,LOLB,495000.0,Broncos,2019
Horace Richardson,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Broncos,2019
Theo Riddick,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Broncos,2019
Dalton Risner,,,,,,,,,,,Q,,,,Q,,24.0,LG,495000.0,Broncos,2019
